lagged_ret,vol_5d,target,ticker
0.012192023043485545,0.00934932911728388,0,HDFCBANK.NS
0.0007643441431899323,0.01033881015615496,0,HDFCBANK.NS
-0.015824045180777846,0.010373218897140754,0,HDFCBANK.NS
-0.004252418372695743,0.010172954947669828,1,HDFCBANK.NS
0.0015585528460750897,0.007080661640319946,0,HDFCBANK.NS
-0.0013071814809737514,0.006653401844774957,0,HDFCBANK.NS
-0.0031163286852865513,0.0038117725591583942,0,HDFCBANK.NS
0.005189364930472173,0.003139643281623337,0,HDFCBANK.NS
0.0006219395919038195,0.0031149575783337327,0,HDFCBANK.NS
0.001181208003463885,0.004314834023554859,0,HDFCBANK.NS
-0.006084702762612637,0.004099801122275196,0,HDFCBANK.NS
0.0016865454131809177,0.0031671475534539636,1,HDFCBANK.NS
-0.0010913429148976528,0.0058855485955827385,1,HDFCBANK.NS
-0.012298968503917318,0.00947489440574887,1,HDFCBANK.NS
0.01308421912757507,0.009031110963929875,1,HDFCBANK.NS
0.0008735454537061038,0.00904663145400188,1,HDFCBANK.NS
0.0020883781167555515,0.011651518442310074,1,HDFCBANK.NS
0.017480524815963516,0.007256503575894686,1,HDFCBANK.NS
0.0048911811676144445,0.007191617494779813,1,HDFCBANK.NS
-6.081260751411577e-05,0.008377391412556678,1,HDFCBANK.NS
-0.004837299975780307,0.009383772660476677,0,HDFCBANK.NS
0.01409316079374956,0.007684551605864394,0,HDFCBANK.NS
0.010581195654467024,0.008918271976534047,0,HDFCBANK.NS
0.015064288463391806,0.00806035459888304,0,HDFCBANK.NS
0.010814622601594825,0.003989327962077433,0,HDFCBANK.NS
0.004884331381987739,0.019173680251166097,0,HDFCBANK.NS
-0.031767237350606936,0.01856027422134954,0,HDFCBANK.NS
0.00101598946776571,0.01668822761737914,0,HDFCBANK.NS
-0.008716392235104897,0.01451240277495174,0,HDFCBANK.NS
-0.00237896414718175,0.013030205801265956,1,HDFCBANK.NS
-0.0048597476480506385,0.004356598711449068,1,HDFCBANK.NS
-0.009372791311089146,0.005815776442327945,1,HDFCBANK.NS
0.004990971063242755,0.005658902501065286,1,HDFCBANK.NS
