Date,APOLLOHOSP.NS,AXISBANK.NS,CIPLA.NS,DIVISLAB.NS,DRREDDY.NS,HCLTECH.NS,HDFCBANK.NS,ICICIBANK.NS,INFY.NS,KOTAKBANK.NS,SBIN.NS,SUNPHARMA.NS,TCS.NS,TECHM.NS,WIPRO.NS,^NSEI
2024-04-29,5935.287109375,1157.366943359375,1381.4052734375,3946.94287109375,1244.1156005859375,1290.9642333984375,744.3858642578125,1141.4403076171875,1350.79541015625,327.3433837890625,796.8677368164062,1493.05810546875,3629.514892578125,1218.3553466796875,216.9848175048828,22643.400390625
2024-04-30,5914.15478515625,1164.006103515625,1373.556396484375,3959.953369140625,1225.7811279296875,1271.6099853515625,739.8109741210938,1131.8475341796875,1337.4263916015625,324.0608215332031,796.626708984375,1473.9239501953125,3583.04638671875,1194.901611328125,216.72703552246094,22604.849609375
2024-05-02,5925.541015625,1147.982177734375,1393.227783203125,3922.603759765625,1242.2188720703125,1266.1201171875,745.7241821289062,1121.0740966796875,1331.6832275390625,314.4224853515625,800.2904663085938,1490.507080078125,3623.0439453125,1198.1170654296875,214.38352966308594,22648.19921875
2024-05-03,5976.30908203125,1139.645751953125,1397.8388671875,3909.049072265625,1254.4781494140625,1254.3494873046875,739.567626953125,1123.63232421875,1333.425048828125,308.6454772949219,801.6401977539062,1482.8043212890625,3604.381591796875,1182.5601806640625,214.36009216308594,22475.849609375
2024-05-06,6023.1474609375,1141.792236328125,1396.514404296875,3920.97119140625,1243.394287109375,1264.3524169921875,741.0520629882812,1127.813720703125,1342.46337890625,324.130615234375,778.838134765625,1500.4666748046875,3677.20263671875,1193.719482421875,214.9694061279297,22442.69921875
2024-05-07,5867.56396484375,1125.8681640625,1360.998046875,3869.918212890625,1236.3115234375,1255.0638427734375,733.021728515625,1113.6458740234375,1356.6324462890625,328.0418395996094,773.149658203125,1486.9254150390625,3731.501953125,1222.27978515625,217.43006896972656,22302.5
2024-05-08,5814.1123046875,1126.816650390625,1358.594482421875,3885.699462890625,1196.5506591796875,1238.7501220703125,721.5845947265625,1104.8895263671875,1343.7813720703125,328.9298400878906,781.7305297851562,1493.2054443359375,3729.626220703125,1217.125732421875,217.10198974609375,22302.5
2024-05-09,5774.23388671875,1113.8377685546875,1333.1346435546875,3749.75634765625,1161.1856689453125,1244.785400390625,704.4776000976562,1097.7071533203125,1355.314453125,327.8821716308594,790.4078979492188,1466.6136474609375,3713.917724609375,1200.1976318359375,213.6804656982422,21957.5
2024-05-10,5810.08447265625,1118.280517578125,1314.2481689453125,3753.268798828125,1169.8095703125,1241.15478515625,709.361572265625,1099.035400390625,1341.5218505859375,324.8589782714844,788.0457763671875,1478.29052734375,3651.740966796875,1195.752685546875,211.78224182128906,22055.19921875
2024-05-13,5797.85205078125,1130.1612548828125,1387.9296875,3870.017333984375,1167.3497314453125,1238.0428466796875,717.9208984375,1109.808837890625,1340.1566162109375,327.5030212402344,779.8023071289062,1496.443603515625,3702.289306640625,1193.5303955078125,211.82911682128906,22104.05078125
2024-05-14,5830.3212890625,1121.026123046875,1331.7119140625,3854.8798828125,1159.4964599609375,1245.7283935546875,720.7328491210938,1102.47900390625,1341.33349609375,328.520751953125,788.8652954101562,1516.2645263671875,3658.587158203125,1206.2501220703125,213.8914031982422,22217.849609375
2024-05-15,5816.39892578125,1126.2176513671875,1380.1297607421875,3851.268310546875,1160.721435546875,1256.9027099609375,709.6575927734375,1106.2176513671875,1336.8614501953125,329.4187316894531,790.8899536132812,1498.7493896484375,3639.08056640625,1205.304443359375,214.8053436279297,22200.55078125
2024-05-16,5898.83984375,1137.4493408203125,1394.2578125,3889.458984375,1155.8612060546875,1271.2830810546875,720.3875122070312,1112.8096923828125,1368.3070068359375,333.6592102050781,782.8394165039062,1507.4825439453125,3684.9423828125,1236.9383544921875,217.6878662109375,22403.849609375
2024-05-17,5920.07177734375,1139.4959716796875,1372.6243896484375,3869.275390625,1145.8148193359375,1257.185546875,722.286865234375,1112.2684326171875,1359.78662109375,338.5481872558594,788.5277709960938,1502.6744384765625,3621.794189453125,1234.5269775390625,216.07086181640625,22466.099609375
2024-05-21,5915.29833984375,1135.802001953125,1415.057373046875,3973.953369140625,1141.9127197265625,1265.3895263671875,719.6721801757812,1102.8724365234375,1350.23046875,338.8874206542969,800.8689575195312,1512.0452880859375,3608.663818359375,1252.0224609375,216.0239715576172,22529.05078125
